334479, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.44, 1.66, 0.13, 0, 0, 0, 558, 25.37, 567.52, 94691.63, 26.09
335110, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.01, -0.20, -0.58, 0, 0, 0, 558, 25.37, 567.68, 94689.76, 26.13
335734, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,1.28, -0.72, -0.26, 0, 0, 0, 558, 25.37, 568.12, 94684.76, 26.09
336395, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.25, 0.31, -0.07, 0, 0, 0, 558, 25.37, 567.87, 94687.60, 26.10
337037, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.03, -0.13, -0.22, 0, 0, 0, 558, 25.39, 567.82, 94688.23, 26.10
337662, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.01, 0.00, -0.20, 0, 0, 0, 558, 25.39, 567.66, 94690.04, 26.10
338296, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.02, 0.38, 0.05, 0, 0, 0, 558, 25.39, 568.14, 94687.99, 26.15
338932, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.18, -1.07, -0.07, 0, 0, 0, 558, 25.39, 568.65, 94678.75, 26.10
339552, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.35, -0.20, -1.73, 0, 0, 0, 558, 25.39, 567.41, 94692.89, 26.11
340192, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.35, -0.30, -0.52, 0, 0, 0, 558, 25.39, 568.08, 94685.28, 26.14
340817, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, -0.27, 0.11, 0, 0, 0, 558, 25.39, 568.66, 94678.64, 26.11
341445, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.71, 0.11, 0.33, 0, 0, 0, 557, 25.42, 567.63, 94690.37, 26.11
342093, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.32, 0.68, 0.24, 0, 0, 0, 557, 25.42, 567.48, 94692.00, 26.11
342714, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.41, 0.10, -0.74, 0, 0, 0, 557, 25.42, 567.79, 94688.50, 26.11
343353, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.11, -0.28, 0.45, 0, 0, 0, 557, 25.42, 567.88, 94687.50, 26.15
343978, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.31, -0.13, -0.41, 0, 0, 0, 557, 25.42, 568.42, 94681.32, 26.11
344604, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.05, 0.08, -0.22, 0, 0, 0, 557, 25.42, 567.63, 94690.34, 26.12
345248, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.08, 0.16, -0.11, 0, 0, 0, 557, 25.42, 567.86, 94687.78, 26.15
345892, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.08, 0.08, -0.09, 0, 0, 0, 557, 25.42, 567.59, 94690.83, 26.12
346522, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.22, -0.39, -0.21, 0, 0, 0, 556, 25.47, 567.89, 94669.22, 26.16
347162, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,1.52, 0.05, 0.67, 0, 0, 0, 556, 25.47, 568.60, 94679.33, 26.11
347774, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.46, 1.04, 0.41, 0, 0, 0, 556, 25.47, 567.34, 94693.68, 26.12
348418, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.36, 0.33, 0.49, 0, 0, 0, 556, 25.47, 567.08, 94696.59, 26.16
349042, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, -0.59, 0.75, 0, 0, 0, 556, 25.47, 567.66, 94690.00, 26.12
349674, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.61, -1.17, -0.75, 0, 0, 0, 556, 25.47, 567.00, 94697.52, 26.12
350316, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-2.51, 0.63, 2.16, 0, 0, 0, 556, 25.47, 567.47, 94692.17, 26.13
350940, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.14, -0.64, 0.48, 0, 0, 0, 557, 25.50, 567.37, 94693.34, 26.13
351578, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.11, 1.12, -0.22, 0, 0, 0, 557, 25.50, 567.56, 94691.10, 26.17
352205, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.33, -0.27, 0.18, 0, 0, 0, 557, 25.50, 567.97, 94686.50, 26.12
352827, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.24, -0.09, -0.57, 0, 0, 0, 557, 25.50, 567.65, 94690.07, 26.13
353474, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-1.20, 0.50, 1.39, 0, 0, 0, 557, 25.50, 568.88, 94676.16, 26.17
354095, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.55, 0.53, -0.25, 0, 0, 0, 557, 25.50, 568.80, 94677.10, 26.15
354730, 200-0-0 0:0.57, 1.34, 0, 0, 0, 557, 25.50, 567.98, 94672.32, 26.20
355360, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.61, 0.07, 0.24, 0, 0, 0, 557, 25.50, 568.22, 94683.59, 26.17
355996, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.13, 0.06, -0.27, 0, 0, 0, 557, 25.52, 567.90, 94687.32, 26.19
356629, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-3.17, -2.09, -1.16, 0, 0, 0, 557, 25.52, 567.93, 94686.92, 26.23
357256, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.40, -0.88, 0.02, 0, 0, 0, 557, 25.52, 568.79, 94677.14, 26.18
357884, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.20, 0.09, 0, 0, 0, 557, 25.52, 567.97, 94686.48, 26.20
358526, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.30, 0.13, 0.53, 0, 0, 0, 557, 25.52, 568.51, 94680.39, 26.20
359151, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.16, 0.16, 0.11, 0, 0, 0, 557, 25.52, 568.80, 94677.06, 26.21
359784, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.07, -0.20, -0.13, 0, 0, 0, 557, 25.52, 567.72, 94670.78, 26.25
360425, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.06, 0.15, -0.14, 0, 0, 0, 557, 25.57, 568.01, 94686.07, 26.23
361045, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.12, 0.64, 0.11, 0, 0, 0, 557, 25.57, 567.92, 94687.07, 26.24
361686, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.03, 0.21, 0.11, 0, 0, 0, 557, 25.57, 569.14, 94673.17, 26.29
362311, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-1.03, -0.53, 0.29, 0, 0, 0, 557, 25.57, 568.51, 94680.29, 26.26
362944, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.14, -0.28, 0.24, 0, 0, 0, 557, 25.57, 567.76, 94688.67, 26.31
363578, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.56, -1.72, -0.49, 0, 0, 0, 557, 25.57, 568.54, 94679.96, 26.28
364202, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.21, -0.63, -0.02, 0, 0, 0, 557, 25.57, 568.43, 94681.25, 26.30
364837, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.30, 0.41, -0.23, 0, 0, 0, 557, 25.57, 567.76, 94688.84, 26.34
365484, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.37, 0.29, 0.03, 0, 0, 0, 557, 25.58, 567.93, 94686.93, 26.31
366104, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.17, 0.21, -0.05, 0, 0, 0, 557, 25.58, 567.73, 94689.24, 26.32
366749, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.08, -0.32, 0.06, 0, 0, 0, 557, 25.58, 568.08, 94685.28, 26.33
367369, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.11, 0.05, -0.14, 0, 0, 0, 557, 25.58, 568.34, 94682.30, 26.33
368007, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.69, 0.69, -0.34, 0, 0, 0, 557, 25.58, 568.03, 94684.76, 26.39
368640, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.03, 0.19, 0.33, 0, 0, 0, 557, 25.58, 567.90, 94687.28, 26.37
369261, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.43, 0.02, 0.01, 0, 0, 0, 557, 25.58, 567.83, 94688.13, 26.37
369897, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.28, -1.03, -0.01, 0, 0, 0, 557, 25.60, 567.97, 94686.49, 26.42
370525, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.37, 0.08, 0.12, 0, 0, 0, 557, 25.60, 567.89, 94687.35, 26.37
371153, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,1.18, 1.22, 0.23, 0, 0, 0, 557, 25.60, 567.60, 94689.71, 26.44
371790, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.22, 0.28, -0.15, 0, 0, 0, 557, 25.60, 569.42, 94670.04, 26.39
372406, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.54, -0.07, 0.05, 0, 0, 0, 557, 25.60, 570.00, 94663.41, 26.38
373047, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.10, -0.32, -0.31, 0, 0, 0, 557, 25.60, 567.73, 94689.27, 26.42
373675, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.07, -0.21, 0, 0, 0, 557, 25.60, 569.87, 94664.83, 26.41
374306, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.20, 0.40, -0.40, 0, 0, 0, 557, 25.60, 568.40, 94681.64, 26.41
374947, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.14, 0.34, -0.13, 0, 0, 0, 557, 25.65, 568.07, 94685.38, 26.40
375589, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.30, 0.00, -0.25, 0, 0, 0, 557, 25.65, 568.08, 94685.24, 26.41
376223, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.03, -0.41, -0.05, 0, 0, 0, 557, 25.65, 567.66, 94690.29, 26.47
376864, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.26, 0.25, 0, 0, 0, 557, 25.65, 568.15, 94684.41, 26.44
377485, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.25, -0.06, 0.01, 0, 0, 0, 557, 25.65, 570.05, 94662.84, 26.46
378130, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.42, -0.31, -0.09, 0, 0, 0, 557, 25.65, 567.89, 94687.37, 26.50
378758, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.37, 0.16, -0.16, 0, 0, 0, 557, 25.65, 567.89, 94687.35, 26.46
379388, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.10, -0.36, -0.20, 0, 0, 0, 556, 25.64, 567.92, 94688.68, 26.53
380023, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.12, 0.52, -0.09, 0, 0, 0, 556, 25.64, 569.87, 94664.85, 26.46
380636, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.05, 0.31, -0.09, 0, 0, 0, 556, 25.64, 571.16, 94650.24, 26.47
381272, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.09, 0.08, -0.24, 0, 0, 0, 556, 25.64, 567.39, 94693.03, 26.52
381897, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.02, 0.13, -0.18, 0, 0, 0, 556, 25.64, 568.08, 94685.19, 26.51
382524, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.13, 0.23, -0.14, 0, 0, 0, 556, 25.64, 568.14, 94684.60, 26.51
383165, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.31, 0.37, 0.12, 0, 0, 0, 556, 25.64, 567.51, 94691.73, 26.51
383789, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.06, -0.22, -0.58, 0, 0, 0, 556, 25.64, 567.52, 94691.54, 26.52
384423, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.22, 0.94, 0.54, 0, 0, 0, 556, 25.67, 567.66, 94687.23, 26.57
385079, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.68, 0.22, 0.00, 0, 0, 0, 556, 25.67, 570.77, 94654.70, 26.53
385701, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.19, -0.39, 0.00, 0, 0, 0, 556, 25.67, 570.47, 94658.04, 26.55
386346, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.30, -0.56, -0.03, 0, 0, 0, 556, 25.67, 567.70, 94689.59, 26.59
386970, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.03, -0.11, -0.14, 0, 0, 0, 556, 25.67, 567.66, 94690.00, 26.55
387602, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.34, 0.11, 0.49, 0, 0, 0, 556, 25.67, 567.57, 94689.48, 26.60
388235, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.10, -0.85, -0.28, 0, 0, 0, 556, 25.67, 569.41, 94670.16, 26.55
388858, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.07, 0.38, -0.18, 0, 0, 0, 555, 25.72, 568.32, 94682.45, 26.55
389493, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.21, 0.21, 0.02, 0, 0, 0, 555, 25.72, 567.71, 94689.43, 26.61
390122, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.15, 0.34, -0.01, 0, 0, 0, 555, 25.72, 569.71, 94666.71, 26.57
390751, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.04, 0.40, 0.04, 0, 0, 0, 555, 25.72, 569.57, 94668.24, 26.57
391399, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.26, 0.00, 0, 0, 0, 555, 25.72, 568.09, 94685.11, 26.58
392017, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.25, 0.23, 0.05, 0, 0, 0, 555, 25.72, 567.75, 94688.97, 26.59
392661, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.18, 0.50, -0.02, 0, 0, 0, 555, 25.72, 567.85, 94686.51, 26.63
393305, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.19, 0.25, 0.03, 0, 0, 0, 555, 25.72, 568.02, 94685.89, 26.59
393923, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.51, -0.07, 0, 0, 0, 554, 25.77, 569.02, 94674.53, 26.60
394588, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.16, 0.49, -0.16, 0, 0, 0, 554, 25.77, 567.92, 94687.10, 26.62
395208, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.01, 0.13, -0.09, 0, 0, 0, 554, 25.77, 567.67, 94689.87, 26.62
395845, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.05, 0.06, -0.07, 0, 0, 0, 554, 25.77, 567.73, 94686.96, 26.67
396476, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.04, 0.20, -0.33, 0, 0, 0, 554, 25.77, 567.81, 94688.35, 26.64
397095, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.01, -0.06, -0.06, 0, 0, 0, 554, 25.77, 568.53, 94680.10, 26.64
397731, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.07, 0.02, -0.01, 0, 0, 0, 554, 25.77, 567.72, 94689.37, 26.68
398363, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.05, 0.02, -0.05, 0, 0, 0, 554, 25.81, 568.71, 94678.02, 26.66
398985, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.09, 0.08, 0.02, 0, 0, 0, 554, 25.81, 568.61, 94679.21, 26.67
399634, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.05, 0.00, -0.05, 0, 0, 0, 554, 25.81, 567.76, 94688.88, 26.68
400254, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.03, 0.01, -0.08, 0, 0, 0, 554, 25.81, 567.81, 94688.29, 26.69
400895, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.03, 0.07, 0.06, 0, 0, 0, 554, 25.81, 567.86, 94687.78, 26.74
401519, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.11, 0.17, -0.05, 0, 0, 0, 554, 25.81, 567.66, 94689.96, 26.71
402147, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.06, 0.13, -0.05, 0, 0, 0, 554, 25.81, 569.22, 94672.24, 26.70
402791, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.02, 0.03, -0.04, 0, 0, 0, 554, 25.81, 567.68, 94689.75, 26.72
403416, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.14, 0.05, 0.00, 0, 0, 0, 554, 25.85, 567.94, 94686.79, 26.73
404049, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.11, 0.05, -0.05, 0, 0, 0, 554, 25.85, 568.99, 94689.50, 26.78
404706, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.15, 0.02, -0.06, 0, 0, 0, 554, 25.85, 568.04, 94685.63, 26.74
405326, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.08, -0.01, -0.10, 0, 0, 0, 554, 25.85, 568.36, 94682.07, 26.75
405972, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.13, -0.05, -0.06, 0, 0, 0, 554, 25.85, 567.76, 94688.92, 26.80
406597, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.29, 0.21, -0.17, 0, 0, 0, 554, 25.85, 569.64, 94667.48, 26.77
407230, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.06, -0.02, 0.18, 0, 0, 0, 554, 25.85, 569.02, 94689.00, 26.84
407865, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.14, -0.33, -0.08, 0, 0, 0, 553, 25.91, 567.63, 94690.40, 26.81
408482, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.01, -0.19, -0.07, 0, 0, 0, 553, 25.91, 567.80, 94688.46, 26.81
409299, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.05, -0.11, -0.04, 0, 0, 0, 553, 25.91, 567.69, 94689.67, 26.82
410057, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.05, 0.17, 0.16, 0, 0, 0, 553, 25.91, 567.80, 94688.43, 26.84
410897, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.01, 0.27, 0.00, 0, 0, 0, 553, 25.91, 568.24, 94683.42, 26.85
411543, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.24, 0.09, 0.13, 0, 0, 0, 553, 25.91, 567.63, 94690.40, 26.86
412162, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.02, 0.13, 0.10, 0, 0, 0, 553, 25.91, 568.88, 94676.17, 26.87
412800, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.02, -0.16, -0.44, 0, 0, 0, 553, 25.96, 568.65, 94685.56, 26.93
413434, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.02, -0.07, 0, 0, 0, 553, 25.96, 568.11, 94684.85, 26.89
414055, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.10, -0.08, -0.05, 0, 0, 0, 553, 25.96, 568.68, 94678.42, 26.90
414692, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.11, 0.22, -0.05, 0, 0, 0, 553, 25.96, 567.82, 94688.14, 26.95
415337, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.19, 0.30, -0.15, 0, 0, 0, 553, 25.96, 568.44, 94681.19, 26.91
415965, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.10, 0.04, -0.27, 0, 0, 0, 553, 25.96, 569.87, 94686.59, 26.98
416602, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.40, 0.46, 1.19, 0, 0, 0, 553, 25.96, 567.81, 94688.33, 26.95
417213, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.08, 0.75, 0.43, 0, 0, 0, 553, 26.03, 569.16, 94672.92, 26.94
417848, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.19, -0.10, 0.02, 0, 0, 0, 553, 26.03, 569.11, 94673.46, 27.01
418476, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.01, 0.01, 0.00, 0, 0, 0, 553, 26.03, 567.97, 94686.52, 26.98
419100, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.13, 0.00, 0.05, 0, 0, 0, 553, 26.03, 567.56, 94691.17, 26.99
419747, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.04, 0.09, 0.00, 0, 0, 0, 553, 26.03, 567.76, 94688.88, 27.00
420367, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.09, 0.01, 0.06, 0, 0, 0, 553, 26.03, 567.77, 94688.71, 27.01
421015, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.12, -0.37, -0.18, 0, 0, 0, 553, 26.03, 569.65, 94667.33, 27.06
421637, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.60, 0.33, 0.27, 0, 0, 0, 553, 26.03, 567.72, 94689.38, 27.04
422263, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.24, 0.54, 0.20, 0, 0, 0, 553, 26.08, 569.83, 94665.37, 27.05
422906, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.07, 0.15, 0.04, 0, 0, 0, 553, 26.08, 567.99, 94686.31, 27.06
423533, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.31, 0.10, -0.32, 0, 0, 0, 553, 26.08, 567.64, 94690.19, 27.07
424168, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.06, -1.03, 0.80, 0, 0, 0, 553, 26.08, 567.78, 94653.72, 27.12
424822, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.64, -0.06, 0.19, 0, 0, 0, 553, 26.08, 567.81, 94688.35, 27.12
425440, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.01, 1.41, 0.06, 0, 0, 0, 553, 26.08, 567.97, 94686.50, 27.12
426083, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.26, -2.22, 0.07, 0, 0, 0, 553, 26.08, 568.63, 94678.98, 27.17
426705, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.58, -0.32, -0.21, 0, 0, 0, 553, 26.15, 567.53, 94691.43, 27.14
427340, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.20, -0.09, -0.06, 0, 0, 0, 553, 26.15, 568.66, 94678.69, 27.15
427982, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.03, -0.16, -0.13, 0, 0, 0, 553, 26.15, 567.82, 94688.17, 27.16
428606, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.07, 0.04, 0.07, 0, 0, 0, 553, 26.15, 568.16, 94684.36, 27.16
429240, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.20, 0.28, -0.33, 0, 0, 0, 553, 26.15, 568.49, 94686.01, 27.22
429877, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.81, 0.76, 3.11, 0, 0, 0, 553, 26.15, 567.86, 94687.68, 27.19
430496, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.51, -3.09, -1.35, 0, 0, 0, 553, 26.15, 568.56, 94679.72, 27.20
431144, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.32, 1.12, 0.52, 0, 0, 0, 553, 26.15, 568.68, 94678.36, 27.26
431767, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.19, 0.01, 0.20, 0, 0, 0, 552, 26.20, 567.79, 94688.47, 27.23
432401, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, -0.04, 0.12, 0, 0, 0, 552, 26.20, 567.99, 94677.37, 27.28
433032, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.08, 0.06, -0.10, 0, 0, 0, 552, 26.20, 567.65, 94690.17, 27.25
433654, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.64, -0.30, 2.09, 0, 0, 0, 552, 26.20, 567.83, 94688.05, 27.26
434289, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.05, 0.16, 0.12, 0, 0, 0, 552, 26.20, 569.53, 94668.77, 27.31
434937, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.44, 0.28, -0.12, 0, 0, 0, 552, 26.20, 567.71, 94689.41, 27.30
435567, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.28, 0.09, 0.06, 0, 0, 0, 552, 26.20, 567.76, 94671.10, 27.33
436206, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.35, -0.04, -0.03, 0, 0, 0, 552, 26.28, 567.44, 94692.46, 27.32
436829, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.09, 0.59, 0.03, 0, 0, 0, 552, 26.28, 567.56, 94691.15, 27.33
437465, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.16, 0.43, 0.01, 0, 0, 0, 552, 26.28, 567.80, 94688.42, 27.38
438095, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.61, -0.33, 0.07, 0, 0, 0, 552, 26.28, 567.63, 94690.34, 27.36
438717, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.07, 0.19, 0.34, 0, 0, 0, 552, 26.28, 570.50, 94657.71, 27.35
439363, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.09, 0.15, -0.18, 0, 0, 0, 552, 26.28, 569.46, 94669.57, 27.38
439984, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.40, -0.02, 0.02, 0, 0, 0, 552, 26.28, 567.35, 94693.58, 27.39
440621, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.26, 0.00, 0, 0, 0, 552, 26.28, 569.25, 94657.53, 27.43
441253, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.06, -0.04, -0.08, 0, 0, 0, 552, 26.35, 567.86, 94687.75, 27.42
441875, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.04, 0.00, 0.07, 0, 0, 0, 552, 26.35, 567.74, 94689.09, 27.41
442510, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.01, 0.21, -0.08, 0, 0, 0, 552, 26.35, 568.10, 94684.96, 27.48
443141, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,-0.51, 0.43, 0.13, 0, 0, 0, 552, 26.35, 567.65, 94690.16, 27.45
443768, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.00, 0.01, 0.00, 0, 0, 0, 552, 26.35, 568.08, 94657.66, 27.49
444424, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.18, -0.16, -0.10, 0, 0, 0, 552, 26.35, 570.52, 94657.55, 27.46
445039, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.03, -0.11, -0.06, 0, 0, 0, 552, 26.35, 567.71, 94689.50, 27.48
445680, 200-0-0 0:0:0.0, 0, 0, ,,,,,,,0.02, 0.04, -0.01, 0, 0, 0, 553, 26.40, 567.58, 94690.90, 27.52
